endpoint,codigo_padre,descripcion_padre,motivo,codigos_hijos_encontrados,cantidad_hijos_originales
tipologias-detalle_NacionalesUSD,22000131698,"PERIMETRAL DE 3 PUESTOS TEK 135 X 75 X 2,5CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131699,"PERIMETRAL DE 3 PUESTOS TEK 150 X 75 X 2,5CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131700,"PERIMETRAL DE 3 PUESTOS TEK 165 X 75 X 2,5CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131701,"PERIMETRAL DE 3 PUESTOS TEK 120 X 75 X 3,0CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131702,"PERIMETRAL DE 3 PUESTOS TEK 135 X 75 X 3,0CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131703,"PERIMETRAL DE 3 PUESTOS TEK 150 X 75 X 3,0CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131704,"PERIMETRAL DE 3 PUESTOS TEK 165 X 75 X 3,0CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131705,"PERIMETRAL DE 3 PUESTOS TEK 120 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131706,"PERIMETRAL DE 3 PUESTOS TEK 135 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131707,"PERIMETRAL DE 3 PUESTOS TEK 150 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131708,"PERIMETRAL DE 3 PUESTOS TEK 165 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131709,"PERIMETRAL DE 3 PUESTOS TEK 120 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131710,"PERIMETRAL DE 3 PUESTOS TEK 135 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131711,"PERIMETRAL DE 3 PUESTOS TEK 150 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131712,"PERIMETRAL DE 3 PUESTOS TEK 165 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131713,"PERIMETRAL DE 3 PUESTOS TEK 120 X 60 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131714,"PERIMETRAL DE 3 PUESTOS TEK 135 X 60 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131715,"PERIMETRAL DE 3 PUESTOS TEK 150 X 60 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131716,"PERIMETRAL DE 3 PUESTOS TEK 165 X 60 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131717,"PERIMETRAL DE 3 PUESTOS TEK 120 X 60 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131718,"PERIMETRAL DE 3 PUESTOS TEK 135 X 60 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131719,"PERIMETRAL DE 3 PUESTOS TEK 150 X 60 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131720,"PERIMETRAL DE 3 PUESTOS TEK 165 X 60 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131721,"PERIMETRAL DE 3 PUESTOS TEK 120 X 75 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131722,"PERIMETRAL DE 3 PUESTOS TEK 135 X 75 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131723,"PERIMETRAL DE 3 PUESTOS TEK 150 X 75 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131724,"PERIMETRAL DE 3 PUESTOS TEK 165 X 75 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131725,"PERIMETRAL DE 3 PUESTOS TEK 120 X 75 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131726,"PERIMETRAL DE 3 PUESTOS TEK 135 X 75 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131727,"PERIMETRAL DE 3 PUESTOS TEK 150 X 75 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131728,"PERIMETRAL DE 3 PUESTOS TEK 165 X 75 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131729,"PERIMETRAL DE 3 PUESTOS TEK 120 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131730,"PERIMETRAL DE 3 PUESTOS TEK 135 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131731,"PERIMETRAL DE 3 PUESTOS TEK 150 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131732,"PERIMETRAL DE 3 PUESTOS TEK 165 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131733,"PERIMETRAL DE 3 PUESTOS TEK 120 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131734,"PERIMETRAL DE 3 PUESTOS TEK 135 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131735,"PERIMETRAL DE 3 PUESTOS TEK 150 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131736,"PERIMETRAL DE 3 PUESTOS TEK 165 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA LATERAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131839,"ISLA DE 2 PUESTOS TEK 120 X 60 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127891",2
tipologias-detalle_NacionalesUSD,22000131840,"ISLA DE 2 PUESTOS TEK 135 X 60 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127892",2
tipologias-detalle_NacionalesUSD,22000131841,"ISLA DE 2 PUESTOS TEK 150 X 60 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127893",2
tipologias-detalle_NacionalesUSD,22000131842,"ISLA DE 2 PUESTOS TEK 165 X 60 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127874, 22000127894",3
tipologias-detalle_NacionalesUSD,22000131843,"ISLA DE 2 PUESTOS TEK 120 X 75 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127891",2
tipologias-detalle_NacionalesUSD,22000131844,"ISLA DE 2 PUESTOS TEK 135 X 75 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127892",2
tipologias-detalle_NacionalesUSD,22000131845,"ISLA DE 2 PUESTOS TEK 165 X 75 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127874, 22000127894",3
tipologias-detalle_NacionalesUSD,22000131846,"ISLA DE 2 PUESTOS TEK 120 X 60 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127891",2
tipologias-detalle_NacionalesUSD,22000131847,"ISLA DE 2 PUESTOS TEK 135 X 60 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127892",2
tipologias-detalle_NacionalesUSD,22000131848,"ISLA DE 2 PUESTOS TEK 150 X 60 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127893",2
tipologias-detalle_NacionalesUSD,22000131849,"ISLA DE 2 PUESTOS TEK 165 X 60 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127874, 22000127894",3
tipologias-detalle_NacionalesUSD,22000131850,"ISLA DE 2 PUESTOS TEK 120 X 75 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127891",2
tipologias-detalle_NacionalesUSD,22000131851,"ISLA DE 2 PUESTOS TEK 135 X 75 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127892",2
tipologias-detalle_NacionalesUSD,22000131852,"ISLA DE 2 PUESTOS TEK 150 X 75 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127893",2
tipologias-detalle_NacionalesUSD,22000131853,"ISLA DE 2 PUESTOS TEK 165 X 75 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127874, 22000127894",3
tipologias-detalle_NacionalesUSD,22000131854,"ISLA DE 2 PUESTOS TEK 120 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127891",2
tipologias-detalle_NacionalesUSD,22000131855,"ISLA DE 2 PUESTOS TEK 135 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127892",2
tipologias-detalle_NacionalesUSD,22000131856,"ISLA DE 2 PUESTOS TEK 150 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127893",2
tipologias-detalle_NacionalesUSD,22000131857,"ISLA DE 2 PUESTOS TEK 165 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127874, 22000127894",3
tipologias-detalle_NacionalesUSD,22000131858,"ISLA DE 2 PUESTOS TEK 120 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127891",2
tipologias-detalle_NacionalesUSD,22000131859,"ISLA DE 2 PUESTOS TEK 135 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127892",2
tipologias-detalle_NacionalesUSD,22000131860,"ISLA DE 2 PUESTOS TEK 150 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127893",2
tipologias-detalle_NacionalesUSD,22000131861,"ISLA DE 2 PUESTOS TEK 165 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127874, 22000127894",3
tipologias-detalle_NacionalesUSD,22000131878,"ISLA DE 4 PUESTOS TEK 120 X 60 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,22000117196,1
tipologias-detalle_NacionalesUSD,22000131879,"ISLA DE 4 PUESTOS TEK 135 X 60 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,22000117196,1
tipologias-detalle_NacionalesUSD,22000131880,"ISLA DE 4 PUESTOS TEK 150 X 60 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,22000117196,1
tipologias-detalle_NacionalesUSD,22000131881,"ISLA DE 4 PUESTOS TEK 165 X 60 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127874, 22000127878",3
tipologias-detalle_NacionalesUSD,22000131882,"ISLA DE 4 PUESTOS TEK 120 X 60 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,22000117196,1
tipologias-detalle_NacionalesUSD,22000131883,"ISLA DE 4 PUESTOS TEK 165 X 60 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127874, 22000127878",3
tipologias-detalle_NacionalesUSD,22000131884,"ISLA DE 4 PUESTOS TEK 120 X 75 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,22000117196,1
tipologias-detalle_NacionalesUSD,22000131885,"ISLA DE 4 PUESTOS TEK 165 X 75 X 2,5CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127874, 22000127878",3
tipologias-detalle_NacionalesUSD,22000131887,"ISLA DE 4 PUESTOS TEK 135 X 75 X 3,0CM FORMICA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127874, 22000127878",3
tipologias-detalle_NacionalesUSD,22000131888,"ISLA DE 4 PUESTOS TEK 120 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,22000117196,1
tipologias-detalle_NacionalesUSD,22000131889,"ISLA DE 4 PUESTOS TEK 150 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,22000117196,1
tipologias-detalle_NacionalesUSD,22000131890,"ISLA DE 4 PUESTOS TEK 165 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127874, 22000127878",3
tipologias-detalle_NacionalesUSD,22000131891,"ISLA DE 4 PUESTOS TEK 135 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,22000117196,1
tipologias-detalle_NacionalesUSD,22000131892,"ISLA DE 4 PUESTOS TEK 150 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,22000117196,1
tipologias-detalle_NacionalesUSD,22000131893,"ISLA DE 4 PUESTOS TEK 165 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO PANTALLA FRONTAL VIDRIO LAMINADO SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000117196, 22000127874, 22000127878",3
tipologias-detalle_NacionalesUSD,22000131904,"PERIMETRAL DE 4 PUESTOS TEK 120 X 60 X 3,0CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131905,"PERIMETRAL DE 4 PUESTOS TEK 120 X 75 X 3,0CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131906,"PERIMETRAL DE 4 PUESTOS TEK 120 X 60 X 2,5CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131907,"PERIMETRAL DE 4 PUESTOS TEK 120 X 75 X 2,5CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131908,"PERIMETRAL DE 4 PUESTOS TEK 120 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131909,"PERIMETRAL DE 4 PUESTOS TEK 120 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131910,"PERIMETRAL DE 4 PUESTOS TEK 135 X 60 X 3,0CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131911,"PERIMETRAL DE 4 PUESTOS TEK 135 X 75 X 3,0CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131912,"PERIMETRAL DE 4 PUESTOS TEK 135 X 60 X 2,5CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131913,"PERIMETRAL DE 4 PUESTOS TEK 135 X 75 X 2,5CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131914,"PERIMETRAL DE 4 PUESTOS TEK 135 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131915,"PERIMETRAL DE 4 PUESTOS TEK 135 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131916,"PERIMETRAL DE 4 PUESTOS TEK 150 X 60 X 3,0CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131917,"PERIMETRAL DE 4 PUESTOS TEK 150 X 75 X 3,0CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131918,"PERIMETRAL DE 4 PUESTOS TEK 150 X 60 X 2,5CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131919,"PERIMETRAL DE 4 PUESTOS TEK 150 X 75 X 2,5CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131920,"PERIMETRAL DE 4 PUESTOS TEK 150 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237",2
tipologias-detalle_NacionalesUSD,22000131921,"PERIMETRAL DE 4 PUESTOS TEK 150 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238",2
tipologias-detalle_NacionalesUSD,22000131922,"PERIMETRAL DE 4 PUESTOS TEK 165 X 60 X 3,0CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131923,"PERIMETRAL DE 4 PUESTOS TEK 165 X 75 X 3,0CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131924,"PERIMETRAL DE 4 PUESTOS TEK 165 X 60 X 2,5CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131925,"PERIMETRAL DE 4 PUESTOS TEK 165 X 75 X 2,5CM FORMICA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131926,"PERIMETRAL DE 4 PUESTOS TEK 165 X 60 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127237, 22000127874, 22000127878, 22000127886",5
tipologias-detalle_NacionalesUSD,22000131927,"PERIMETRAL DE 4 PUESTOS TEK 165 X 75 X 2,5CM MELAMINA GROMMET ALUMINIO SIN PANTALLA SIN ALMACENAMIENTO",Contiene hijo eliminado,"22000104949, 22000127238, 22000127874, 22000127878, 22000127886",5
